ID,Title,Author(s),Source,Journal,Language(s),Publication year
S0100-55022025000100216-scl,Capacitação eficaz de preceptores em pediatria: desenvolvimento de material educacional digital para feedback,"Lima, Alessandra Miramontes, Cunha, Mariana Lucas Rocha",Revista Brasileira de Educação Médica; 49(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S1413-23112025000100101-scl,O SENTIDO DO TRABALHO PARA PESSOAS COM DEFICIÊNCIA: UM ESTUDO EM UMA INSTITUIÇÃO FEDERAL DE ENSINO SUPERIOR,"Matos, Tissiany Melo, Duarte, Márcia de Freitas",REAd. Revista Eletrônica de Administração (Porto Alegre); 31(); -,REAd. Revista Eletrônica de Administração (Porto Alegre),Português,2025
S0100-55022025000100213-scl,Estilo de vida entre universitários: um desafio para os futuros profissionais da saúde,"Mota, Gabriel Oliveira, Costa, Danilo Duarte, Carvalho, Lucas Almeida de, Leite, Ana Clara, Lage, Barbara Guimarães Sapori, Almeida, Maria Tereza Carvalho",Revista Brasileira de Educação Médica; 49(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0100-55022025000100214-scl,Relato do desenvolvimento de uma ferramenta educacional digital para o ensino do exame urodinâmico,"Silva, Rodolfo Alves da, Medeiros, Paulo José de, Araújo, Ana Cristina Pinheiro Fernandes de, Britto, Cesar Araújo, Dantas, Jane Francinete",Revista Brasileira de Educação Médica; 49(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0104-11692025000100337-scl,Educational intervention on biosafety with hospital hygiene and cleaning workers,"Vasconcelos, Ana Carolina Sobota, Lobo, Maria Alice Santos, Rocha, Claudia Aparecida Godoy, Pereira, Renan Sallazar Ferreira, Santos, Leidiene Ferreira, Almeida, Mirian Cristina dos Santos",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,Inglês,2025
S1807-25772025000100405-scl,Comparison of assessment methods in dental education,"AMARAL, Denise Campos, CRUVINEL, Diogo Rodrigues, DE REZENDE BARBOSA, Gabriella Lopes, GOMES, Carolina Cintra",Revista de Odontologia da UNESP; 54(); -,Revista de Odontologia da UNESP,Inglês,2025
S1413-82712025000100203-scl,Avaliação da Parentalidade: Características das Pesquisas e dos Testes Disponíveis no Brasil,"Dias-Viana, João Lucas, Noronha, Ana Paula Porto",Psico-USF; 30(); -,Psico-USF,Português,2025
S0034-75902025000300204-scl,THE TRANSFORMATION OF PUBLIC UNIVERSITIES IN VIETNAM AND THEIR ROLE IN NATIONAL INNOVATION SYSTEMS,"Luan, Pham Dang Manh Hong, Quan, Nguyen Hong, Sinh, Bach Tan, Hanh, Le Minh, Minh, Le Ba Nhat, Nhi, Truong Thi Ai, Hong, Do Xuan, Vu, Tran, Phuc, Duong Truong, Dang, Tran Ngoc, Toan, Dinh Van, Hoc, Le Hieu, Compagnucci, Lorenzo, Phan, Hien, Spigarelli, Francesca",Revista de Administração de Empresas; 65(3); -,Revista de Administração de Empresas,Inglês,2025
S2526-89102025000100225-scl,"Percepção sobre o processamento sensorial em crianças com transtorno do espectro autista: influências de idade, educação familiar e formação profissional","Silva, Luísa de Mattos Graziani, Jurdi, Andrea Perosa Saigh, Pereira, Ana Paula da Silva",Cadernos Brasileiros de Terapia Ocupacional; 33(); -,Cadernos Brasileiros de Terapia Ocupacional,Português,2025
S0102-311X2025000401408-scl,"Cobertura e atraso vacinal nas coortes de nascidos em 2019 e 2020: inquérito domiciliar em Cubatão, Estado de São Paulo, Brasil","Rozman, Luciana Martins, Sartori, Ana Marli Christovam, Banks, Daniela, Lopez, Rossana Veronica Mendoza, Moraes, José Cássio de, Soárez, Patrícia Coelho De",Cadernos de Saúde Pública; 41(4); -,Cadernos de Saúde Pública,Português,2025
S2176-66812025000100205-scl,A avaliação do desempenho docente sob o olhar dos gestores: a prescrição imperativa e os múltiplos contornos,"Locatelli, Cleomar",Revista Brasileira de Estudos Pedagógicos; 106(); -,Revista Brasileira de Estudos Pedagógicos,Português,2025
S2176-66812025000100207-scl,Programa de formação de profissionais que atuam nos Núcleos de Educação e Prevenção às Violências (Nepres): relato de uma experiência formativa,"Tessaro, Mônica, Trevisol, Maria Teresa Ceron",Revista Brasileira de Estudos Pedagógicos; 106(); -,Revista Brasileira de Estudos Pedagógicos,Português,2025
S0100-55022025000200208-scl,Estudante silencioso: tímido ou negligente?,"Figueiredo, Bárbara Barros de, Falbo Neto, Gilliatt Hanois, Maia, Paula Ferdinanda Conceição de Mascena Diniz",Revista Brasileira de Educação Médica; 49(2); -,Revista Brasileira de Educação Médica,Português,2025
S0100-55022025000200207-scl,Lei do Mais Médicos: avaliando o cumprimento dos critérios municipais para funcionamento de escolas médicas,"Silva, Flávia Guimarães Menezes, Santos, Paulo André Jesuino dos, Quintanilha, Luiz Fernando",Revista Brasileira de Educação Médica; 49(2); -,Revista Brasileira de Educação Médica,Português,2025
S0100-55022025000200803-scl,Desenvolvimento docente para a educação das profissões da saúde: obrigatório e imprescindível,"Cintra, Karine Angélica, Bollela, Valdes Roberto",Revista Brasileira de Educação Médica; 49(2); -,Revista Brasileira de Educação Médica,Português,2025
S0100-55022025000100212-scl,Procedimentos técnicos em urgências clínicas e cirúrgicas para ensino baseado em simulação,"Silva, Andrezza Monteiro Rodrigues da, Cavalcante, Leonardo Pessoa, Soares, Maria Carolina Coutinho Xavier",Revista Brasileira de Educação Médica; 49(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0100-55022025000100208-scl,Elaboração do Mapa da Empatia em Saúde na Percepção do Paciente (MES-PP),"Bernardes, Liliane Faria, Teixeira, Cleuza Guimarães, Said, Camila do Carmo, Peixoto, José Maria, Moura, Eliane Perlatto",Revista Brasileira de Educação Médica; 49(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0100-55022025000100209-scl,Avaliação do Teste do Progresso de uma faculdade de Medicina pelos pressupostos da Taxonomia SOLO,"Resende, Pedro Paulo Trindade, Pereira, Alexandre de Araújo, Peixoto, José Maria",Revista Brasileira de Educação Médica; 49(1); -,Revista Brasileira de Educação Médica,"Português, Inglês",2025
S0102-311X2025000301401-scl,Consumo excessivo episódico de álcool no Nordeste do Brasil segundo raça/cor,"Gomes, Renata da Silva, Andrade, Amanda Cristina de Souza, Nery, Daiane Porto, Portela, Daniele Sousa, Bezerra, Vanessa Moraes",Cadernos de Saúde Pública; 41(3); -,Cadernos de Saúde Pública,Português,2025
S2237-96222025000100500-scl,"Analysis of completeness of COVID-19 notification forms among the Indigenous population in the State of Espírito Santo, 2020","Siqueira, Priscila Carminati, Sales, Carolina Maia Martins, Prado, Thiago Nascimento do, Maciel, Ethel Leonor Noia",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,Inglês,2025
S0080-62342025000100410-scl,"The factors affecting breastfeeding self-efficacy, LATCH scores and effect of postnatal breastfeeding education on mothers’ self-efficacy","Selçuk, Aslı Karakuş, Yanikkerem, Emre, Erdoğan, Seda Ünalmiş",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,Inglês,2025
S0080-62342025000100807-scl,Technology-mediated training programs for school health teams on special health care needs: a scoping review,"Pires, Maria do Céu Coelho Monteiro, Barbieri - Figueiredo, Maria do Céu Aguiar, Cardoso, Daniela Filipa Batista, Duque, Filipa Margarida, Tricas-Sauras, Maria Sandra, Prosen, Mirko, Menino, Eva Guilherme",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,Inglês,2025
S1414-98932025000100328-scl,Association Between Bruxism and Screen Time in Adolescents,"Anjos, Raíssa Soares dos, Cabral, Letícia Fernanda Serafim, Oliveira, Luíza Andrade de, Raposo, Jakelline Cipriano dos Santos, Santos, Carolina da Franca Bandeira Ferreira, Menezes, Valdenice Aparecida de, Colares, Viviane, Godoy, Fabiana de",Psicologia: Ciência e Profissão; 45(); -,Psicologia: Ciência e Profissão,Inglês,2025
S0080-62342025000100414-scl,Experiential learning in interprofessional health training on chronic non-communicable diseases: an ex-post-facto evaluation,"Ramos, Saulo Fabio, Amadigi, Felipa Rafaela, Gonçalves, Natália, Souza, Thaise Honorato de, Backes, Vânia Marli Schubert, Tourinho, Francis Solange Vieira, Meirelles, Betina Hörner Schlindwein, Lino, Monica Motta",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,Inglês,2025
S2526-89102025000100220-scl,La terapia ocupacional en su atención a los menores con trastorno del espectro autista: encuesta sobre la práctica clínica basada en evidencia,"Marcilla-Jordá, Marta, Montañés-Martí, Susana, Moro-Ipola, Micaela, Rubio-Belmonte, César",Cadernos Brasileiros de Terapia Ocupacional; 33(); -,Cadernos Brasileiros de Terapia Ocupacional,Espanhol,2025
S2237-96222025000100232-scl,"Lifestyles associated with complete tooth loss in elderly people in Brazil, 2019","Negreiros Filho, Zamir Vidal de, Silva, Nizyara Costa da, Fé, Rafaela Alcindo Silva de Sousa, Lourenço, Mariella Agostinho Gonçalves, Pazinatto, Rafael Barroso, Cabral, Ana Estéfanny Alves, Melo, Laércio Almeida de",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,Inglês,2025
S0080-62342025000100419-scl,Effects of a health promotion intervention in the Mexican population with celiac disease,"Carvalho-Gomes, Itallo, Cruz-Bello, Patricia, García-Hernández, Maria de Lourdes, Osorio-Murillo, Olga",Revista da Escola de Enfermagem da USP; 59(); -,Revista da Escola de Enfermagem da USP,Inglês,2025
S0034-72802025000100213-scl,"Knowledge assessment of the importance of corneal biomechanics in glaucoma among physicians, ophthalmologists, and glaucoma specialists","Brazuna, Rodrigo, Amaral, Dillan Cunha, Fernandes, Bruno, Salomão, Marcella Q., Guedes, Jaime, Italiano, Giovanni Nicolla Umberto, Costa Neto, Alexandre, Ambrósio Júnior, Renato",Revista Brasileira de Oftalmologia; 84(); -,Revista Brasileira de Oftalmologia,Inglês,2025
S1413-24782025000100215-scl,Evolução nas medidas de acessibilidade física nas escolas brasileiras segundo dados do Censo Escolar,"Mendes, Enicéia Gonçãves, Prieto, Rosângela Gavioli, Kassar, Mônica de Carvalho Magalhães, Lacerda, Cristina Broglia Feitosa de, Schneider, Gabriela, Bruel, Ana Lorena de Oliveira",Revista Brasileira de Educação; 30(); -,Revista Brasileira de Educação,Português,2025
S0102-311X2025000401404-scl,Estrategia educativa para la prevención del cáncer de cuello uterino en indígenas: una experiencia de investigación-acción participativa,"Vargas-Cruz, Sandra Lucía, Velásquez-Jiménez, Claudia Marcela, Fandiño-Osorio, Vilma, Sarmiento-Medina, María, Monsalve-Córdoba, María, Amaya, Miryam Puerto-De",Cadernos de Saúde Pública; 41(4); -,Cadernos de Saúde Pública,Espanhol,2025
S2176-66812025000100200-scl,Avaliação da eficácia de dois programas de leitura dialógica na compreensão de crianças com transtorno do espectro do autismo e desenvolvimento típico,"Walter, Elizabeth, Romcy-Pereira, Rodrigo Neves, Nunes, Débora Regina de Paula",Revista Brasileira de Estudos Pedagógicos; 106(); -,Revista Brasileira de Estudos Pedagógicos,Português,2025
S1414-462X2025000100212-scl,Efeitos de uma intervenção educativa no conhecimento sobre HPV e na taxa de vacinação em adolescentes,"Santos, Ana Carolina da Silva, Silva, Nayara Nascimento Toledo, Carneiro, Cláudia Martins, Carneiro, Mariângela, Coura-Vital, Wendel, Lima, Angélica Alves",Cadernos Saúde Coletiva; 33(1); -,Cadernos Saúde Coletiva,Português,2025
S0102-311X2025000401403-scl,Ações educacionais da Planificação da Atenção à Saúde: percepções dos profissionais em duas Regiões de Saúde do Brasil,"Guerra, Sofia, Marques, Pedro, Albuquerque, Ana Coelho de, Samico, Isabella, Dubeux, Luciana Santos, Felisberto, Eronildo, Passos, Diogenes Ferreira dos, Mendes, Marina Ferreira de Medeiros, Vasconcelos, Camila Soares de",Cadernos de Saúde Pública; 41(4); -,Cadernos de Saúde Pública,Português,2025
S0104-11692025000100330-scl,Sociodemographic and clinical characteristics associated with health literacy in people hospitalized for chronic diseases,"Rodrigues, Francini de Oliveira, Gheno, Eliana Elisa Rehfeld, Castro, Letícia Y, Nogaro, Arnaldo, Rosa, Amanda Caroline Mélo da, Kolankiewicz, Adriane Cristina Bernat",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,Inglês,2025
S0104-07072025000100304-scl,SAFETY CULTURE IN THE NEONATAL ICU OF A TEACHING HOSPITAL FROM A MULTIPROFESSIONAL PERSPECTIVE,"Auto, Bruna de Sá Duarte, Pinto, Williamina Oliveira Dias, Galindo, Caline Helen de Lira, Monteiro, Estela Maria Leite Meirelles, Sarinho, Silvia Wanick",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,Inglês,2025
S1415-790X2025000100415-scl,"Mortality from malignant neoplasms at home and in hospitals in Brazil, 2002-2022: sociodemographic characteristics and temporal trends","Ferreira, Patrícia Chatalov, Gomes, Beatriz Jorge Oliveira, Canato, Glaúcia Maria, Mantovani, Eloah Boska, Lima, Lucas Vinícius de, Pavinati, Gabriel, Lino, Iven Giovanna Trindade, Marcon, Sonia Silva",Revista Brasileira de Epidemiologia; 28(); -,Revista Brasileira de Epidemiologia,Inglês,2025
S0104-11692025000100332-scl,Knowledge and attitudes of pregnant women about COVID-19 vaccination,"Tekbaş, Serap",Revista Latino-Americana de Enfermagem; 33(); -,Revista Latino-Americana de Enfermagem,Inglês,2025
S1983-14472025000100413-scl,Advanced maternal age and occurrence of infant death: Brazilian ecological study,"Sousa, Larissa Muzel de, Gonçalves, Ivana Regina, Carvalheira, Ana Paula Pinho, Parenti, Ana Beatriz Henrique, Nunes, Hélio Rubens de Carvalho, Parada, Cristina Maria Garcia de Lima",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,Inglês,2025
S0102-311X2025000301408-scl,"Interrelationships of frailty, hemoglobin, cognition, and depressive symptoms in aging: a path analysis of the ELSI-Brazil study","Corona, Ligiana Pires, Oliveira, Gabriela Benatti de, Fernandes, Lara Vilar, Ramos, Natalie Bitencourt, Freiria, Carolina Neves, Costa, Luciana Scarlazzari",Cadernos de Saúde Pública; 41(3); -,Cadernos de Saúde Pública,Inglês,2025
S0104-07072025000100201-scl,EVALUATION OF THE USE OF THE TB-ONLINE MOBILE APP BY PRIMARY HEALTH CARE NURSES,"Germano, Sibele Naiara Ferreira, Erdmann, Alacoque Lorenzini",Texto & Contexto - Enfermagem; 34(); -,Texto & Contexto - Enfermagem,Inglês,2025
S2237-96222025000100221-scl,Adaptation and validation of a tool for assessing food knowledge based on the Nova classification for the Brazilian context,"Gabe, Kamila Tiemann, Bassetto Junior, Gilberto, Jaime, Patricia Constante",Epidemiologia e Serviços de Saúde; 34(); -,Epidemiologia e Serviços de Saúde,Inglês,2025
S0103-636X2025000100805-scl,"Entre estudantes, professores e sistema-escola: uma possibilidade de produção de avaliações como práticas de (re)existência","Silva, Dayani Quero da, Santos, João Ricardo Viola dos",Bolema: Boletim de Educação Matemática; 39(); -,Bolema: Boletim de Educação Matemática,Português,2025
S0104-40362025000200200-scl,Políticas de avaliação no Ensino Fundamental do município de Cuiabá/MT,"Oliveira, Jucileia Nascimento de, Silva, Danilo Garcia da",Ensaio: Avaliação e Políticas Públicas em Educação; 33(127); -,Ensaio: Avaliação e Políticas Públicas em Educação,Português,2025
S1518-29242025000100803-scl,"INTEGRATING GENAI INTO COMMUNICATION EDUCATION FOR ‘GENERATION PROMPT’: AN EXPLORATION OF ACADEMICS' PERSPECTIVES ON ITS BENEFITS, CHALLENGES, AND FUTURE PROSPECTS IN TURKIYE","Şenyüz, Bilge, Özgen, Ebru, Oğuzcan, Anıl Uğur",Encontros Bibli; 30(); -,Encontros Bibli,Inglês,2025
S1518-29242025000100806-scl,ANÁLISIS COMPARATIVO ENTRE LA INTELIGENCIA ARTIFICIAL Y LA HUMANA EN LA DOCENCIA DE ESTUDIOS SUPERIORES DE PERIODISMO,"Abarca, Juan Pablo Mateos, Miranda-Galbe, Jorge",Encontros Bibli; 30(); -,Encontros Bibli,Espanhol,2025
S1518-29242025000100802-scl,"A INTERFACE ENTRE INTELIGÊNCIA ARTIFICIAL E LETRAMENTO INFORMACIONAL NO ENSINO SUPERIOR: CONTEXTOS, AVANÇOS E DESAFIOS INTER E MULTIDISCIPLINARES","Pinheiro, Maria Heldaiva Bezerra, Costa, Marcos Rogério Martins, Vitoriano, Maria Albeti Vieira",Encontros Bibli; 30(); -,Encontros Bibli,Português,2025
S2176-91332025000100400-scl,Cuidados de enfermagem a pacientes com traqueostomia em ventilação mecânica: vídeo educativo,"Cardoso, Denise de Fátima Ferreira, de Lima, Fernando Conceição, Teixeira, Elizabeth, de Souza, Elaine Regina Corrêa, de Santana, Mary Elizabeth, Simor, Alzinei, Santos, Anderson Lineu Siqueira dos",Cogitare Enfermagem; 30(); -,Cogitare Enfermagem,Português,2025
S0100-39842025000100301-scl,Image quality in diagnostic radiology: a guide to methodologies for radiologists,"Bastos, Andréa de Lima, Nogueira, Maria do Socorro",Radiologia Brasileira; 58(); -,Radiologia Brasileira,Inglês,2025
S1983-14472025000100411-scl,"Telesimulation on suicide postvention: evaluation of educational practices, satisfaction, self-confidence, and debriefing","Pedrollo, Laysa Fernanda Silva, Silva, Aline Conceição, Negri, Elaine Cristina, Vedana, Kelly Graziani Giacchero",Revista Gaúcha de Enfermagem; 46(); -,Revista Gaúcha de Enfermagem,Inglês,2025
